id2,cuisine
d8762239,"['Italian', 'Pizza']"
d4556839,['French']
d12323703,"['European', 'Spanish']"
d5810016,"['Brazilian', 'South American']"
d7277881,"['Mediterranean', 'Spanish']"
d10054121,"['Bar', 'Spanish', 'Pub']"
d1017669,
d4769952,
d10024118,"['Italian', 'Bar', 'Pub']"
d12089363,['Cafe']
d6681809,"['Mediterranean', 'Spanish']"
d5264402,"['Steakhouse', 'Bar', 'Mediterranean']"
d4093232,"['Asian', 'Vegetarian Friendly']"
d12432242,
d2026772,"['Italian', 'Vegetarian Friendly']"
d12652789,
d7251723,['Fast Food']
d12486885,['Gluten Free Options']
d13302821,
d2224963,
d8486404,
d6418253,
d1340825,
d10032136,"['Spanish', 'Greek']"
d8339705,['Italian']
d5860253,['Spanish']
d5449100,"['European', 'Scandinavian']"
d10230898,"['American', 'Grill']"
d12480174,"['Vegetarian Friendly', 'Vegan Options']"
d1571576,"['Quick Bites', 'Grill', 'Portuguese']"
d12795731,"['Quick Bites', 'Brew Pub', 'Pub']"
d8472653,
d8318360,['Vegetarian Friendly']
d11670670,
d8508452,"['Bar', 'Cafe', 'Pub']"
d5986240,
d10836370,
d5292788,
d11500590,
d8816470,
d8446655,"['French', 'Belgian', 'European']"
d12474556,"['Dessert', 'French', 'Cafe']"
d12283455,
d11860923,"['Quick Bites', 'Cafe', 'European']"
d11715911,
d5524012,
d11892766,"['Mediterranean', 'Middle Eastern', 'Vegetarian Friendly']"
d1340315,"['Dessert', 'German', 'Cafe']"
d12338230,"['French', 'European', 'Vegetarian Friendly']"
d11668109,
d8753377,
d1737045,['Spanish']
d10032602,['Chinese']
d6506997,
d12226913,
d7799858,"['Vegetarian Friendly', 'Vegan Options']"
d5646621,"['Dessert', 'Cafe']"
d3877804,"['Mediterranean', 'Spanish', 'Vegetarian Friendly']"
d11931310,
d8380873,
d10810780,['Vegetarian Friendly']
d5958843,
d8638490,['French']
d4769456,
d12999946,
d13222824,['Deli']
d5823089,
d5977637,
d12010133,
d1039338,"['Italian', 'Vegetarian Friendly']"
d10188653,
d9875203,"['Middle Eastern', 'Persian', 'Vegetarian Friendly']"
d7229726,"['Belgian', 'Fast Food', 'European']"
d12593807,"['Quick Bites', 'Japanese', 'Pizza']"
d7353506,"['Italian', 'Pizza', 'Mediterranean']"
d10755211,"['Belgian', 'Dutch', 'European']"
d5996845,['Greek']
d12094323,"['Italian', 'Steakhouse', 'Mediterranean']"
d8090958,
d10815687,
d2139820,
d12209866,"['Bar', 'Pub']"
d10833484,"['American', 'Fast Food', 'Vegetarian Friendly']"
d6779249,
d10240112,"['Pizza', 'Fast Food']"
d9756086,['Cafe']
d7070363,"['Quick Bites', 'Cafe']"
d12211961,"['German', 'Cafe', 'Fast Food']"
d12148096,
d9745904,['Sushi']
d11915795,
d784877,
d10801434,
d9463133,
d988127,
d5981256,"['Bakeries', 'European', 'Central European']"
d964383,
d5861949,
d5984683,
d5531792,"['Italian', 'Mediterranean']"
d11748884,
d12230540,
d10876664,
d7124092,
d11827742,
d9824796,
d5609072,
d8359860,"['American', 'Fast Food']"
d5785822,
d733560,"['Quick Bites', 'British']"
d12942005,
d987881,"['Mediterranean', 'Spanish', 'Vegetarian Friendly']"
d12941532,['European']
d7110416,
d12613221,"['Italian', 'Pizza', 'European']"
d8340159,
d2104074,"['Bar', 'Pub', 'Vegetarian Friendly']"
d10713945,"['Italian', 'Pizza']"
d11670744,"['Brew Pub', 'Pub']"
d5983992,"['Indian', 'Vegetarian Friendly', 'Vegan Options']"
d9580228,"['Bar', 'Pub']"
d11925983,
d11800965,"['Seafood', 'Mediterranean', 'Spanish']"
d8408392,"['European', 'Portuguese']"
d1039309,"['Middle Eastern', 'Vegetarian Friendly', 'Vegan Options']"
d12192162,['Mediterranean']
d12898293,
d4769476,
d12473849,
d12631537,
d5771361,['French']
d7239301,
d12570653,['Cafe']
d1322133,
d5786725,"['Bar', 'European', 'Pub']"
d10480140,"['Bakeries', 'German', 'Cafe']"
d6781038,
d4911526,['Indian']
d8505903,"['Cafe', 'European', 'Contemporary']"
d5937055,
d816015,
d12624291,"['Japanese', 'Asian']"
d9807742,['Spanish']
d6715780,"['Italian', 'Mediterranean', 'Spanish']"
d9998222,"['Quick Bites', 'Cafe', 'Vegetarian Friendly']"
d8617120,
d11306145,"['Italian', 'American', 'Polish']"
d1340598,
d12502802,
d12037342,
d5815304,
d11844809,
d10736828,['Italian']
d11802014,
d12148573,
d9736925,
d1806073,
d5890756,
d6662908,['Cafe']
d7905437,['Cafe']
d8574652,"['European', 'Portuguese']"
d7992923,
d10337964,"['Asian', 'Vietnamese', 'Vegetarian Friendly']"
d4131339,['Wine Bar']
d10746433,"['Bakeries', 'Polish', 'Cafe']"
d9991883,
d6601390,
d4767543,
d12724324,['British']
d7337294,"['European', 'Portuguese']"
d8023456,
d1344160,
d4503964,
d12005948,
d5787843,
d7110813,
d8669924,['Healthy']
d12686116,"['Lebanese', 'Middle Eastern']"
d8446489,"['Cafe', 'European', 'Portuguese']"
d12143315,['Turkish']
d7186363,
d4767766,
d6783603,"['Quick Bites', 'American', 'Fast Food']"
d1035116,
d5851564,
d5505616,"['Italian', 'Pizza']"
d13147164,
d12709083,
d5796262,['Spanish']
d12377381,['French']
d10850410,
d5513766,"['Bar', 'Pub']"
d5944324,
d5878125,
d8557129,
d8277687,['French']
d8339910,
d9602550,['Vegetarian Friendly']
d12180455,
d12429677,"['Quick Bites', 'Fast Food']"
d8073714,
d10289048,['Fast Food']
d1959792,"['Mexican', 'Vegetarian Friendly']"
d959133,
d11680076,"['Fast Food', 'Barbecue', 'Turkish', 'Middle Eastern']"
d10480534,
d5863831,"['Pizza', 'Fast Food']"
d5867887,['Spanish']
d8338650,['Italian']
d7137994,"['Middle Eastern', 'Vegetarian Friendly']"
d6110037,
d3386632,"['American', 'Pizza', 'Fast Food']"
d10535199,"['Bar', 'Mediterranean', 'Spanish']"
d10780691,"['Italian', 'Pub', 'Vegan Options']"
d13008802,"['Hawaiian', 'Vegetarian Friendly', 'Vegan Options']"
d12112688,"['Peruvian', 'Latin', 'Spanish']"
d5877629,
d12234989,"['Bakeries', 'Italian']"
d10830640,
d1095917,"['European', 'Czech']"
d10153813,
d5001296,"['Quick Bites', 'American', 'Fast Food']"
d1981754,
d10810839,
d11932471,
d13310377,
d8460604,"['Cafe', 'Fast Food']"
d5220152,['Chinese']
d12225305,"['Polish', 'European']"
d1331389,
d1952667,
d12479585,"['Mexican', 'Fast Food', 'Vegetarian Friendly']"
d12543272,['Cafe']
d9747733,"['Mediterranean', 'Spanish', 'Vegetarian Friendly']"
d12801498,
d10027139,
d5243358,['Cafe']
d11652067,['Chinese']
d4768616,
d991184,['Spanish']
d5799840,
d12407737,
d13291104,
d6514014,
d10391420,
d10359637,
d8297659,
d10218077,['Grill']
d8605708,
d2201631,
d10790411,"['Austrian', 'European']"
d990716,['Spanish']
d5768296,
d9715512,['French']
d13075250,"['Austrian', 'European']"
d2285004,
d12716590,
d10250880,"['Cafe', 'European', 'Portuguese']"
d9878568,"['European', 'Portuguese', 'Vegetarian Friendly']"
d11855497,
d11890407,
d8844903,"['Cafe', 'British', 'Diner']"
d12076348,"['Bar', 'Pub', 'Vegetarian Friendly']"
d6818575,
d5776160,['Spanish']
d10455782,['Pizza']
d12557792,"['Chinese', 'Vegetarian Friendly']"
d783229,
d3869660,['French']
d5536229,
d10258547,['Healthy']
d12473251,
d5505626,
d10032639,"['Asian', 'Taiwanese']"
d9836714,
d7282194,
d10454641,
d5795652,['Pizza']
d10189848,
d6716184,
d1039341,
d1343402,
d8606325,"['Cafe', 'Vegetarian Friendly']"
d1329415,
d5776204,
d7123732,
d9695249,
d11926278,"['Greek', 'Vegetarian Friendly']"
d10047838,['European']
d7215494,"['European', 'Central European']"
d8338632,['Italian']
d11931994,
d11822912,['Italian']
d7031910,
d12445233,
d7899051,
d5494306,
d12300950,
d13186462,"['Belgian', 'European']"
d4769969,
d9809583,
d1039082,['Vegetarian Friendly']
d9757809,
d13130630,"['Italian', 'European']"
d9881916,['Asian']
d1360807,"['German', 'Vegetarian Friendly']"
d11749706,
d9768437,
d12331991,['Vegetarian Friendly']
d12946352,"['Quick Bites', 'Fast Food', 'Vegetarian Friendly']"
d5108152,"['Pizza', 'Middle Eastern']"
d10054623,
d8764873,
d5104053,"['Fast Food', 'Turkish']"
d12150295,
d12498823,"['Dessert', 'Italian', 'Cafe']"
d5821030,"['Fast Food', 'Turkish', 'Vegetarian Friendly']"
d1231999,['Spanish']
d5122227,
d10844929,"['Bar', 'Pizza', 'European']"
d5610899,['Fast Food']
d12094491,['French']
d8866876,['Cafe']
d13197215,"['Bar', 'Pub']"
d10297991,
d12209712,
d990825,['Spanish']
d6522611,
d9711637,
d10083127,
d697487,"['Cafe', 'European', 'Spanish']"
d8420455,['American']
d11918801,
d12674946,
d7695585,"['Chinese', 'Japanese', 'Sushi']"
d8338835,['Cafe']
d10061930,"['Vegetarian Friendly', 'Vegan Options']"
d12674785,['Pizza']
d11841410,"['European', 'Portuguese']"
d11868237,
d2148736,"['European', 'Scandinavian', 'Danish']"
d743776,
d6485100,
d10342070,"['Dessert', 'Deli']"
d1039237,"['Italian', 'European', 'Vegetarian Friendly']"
d8510309,
d9790033,"['Japanese', 'Sushi', 'Asian']"
d11860963,"['Indian', 'Asian', 'Nepali']"
d12998979,
d5884199,
d1742575,"['Italian', 'Seafood']"
d9459650,"['German', 'Vegetarian Friendly']"
d6602052,['Spanish']
d8338348,
d7146909,
d10040001,"['Japanese', 'Sushi', 'Asian']"
d991403,"['Mediterranean', 'European', 'Spanish']"
d8625704,"['Bar', 'Pub']"
d5506003,"['Greek', 'Middle Eastern']"
d10962087,
d1332253,"['Japanese', 'Sushi', 'Asian']"
d5615625,['Spanish']
d7161749,
d8011533,['French']
d7924014,['Cafe']
d10332778,['Dessert']
d12986920,
d10494515,"['Bar', 'Cafe', 'Vegetarian Friendly']"
d12337851,"['Bar', 'Spanish', 'Pub']"
d12495891,['Fast Food']
d2243373,
d11854802,"['Italian', 'Pizza', 'Vegetarian Friendly']"
d8495259,
d7719711,['Pub']
d8559227,['Cafe']
d10427583,"['Bar', 'Cafe', 'Deli', 'Pub']"
d10538391,"['European', 'Portuguese']"
d1090411,
d8339596,['Fast Food']
d991719,"['Mediterranean', 'European', 'Spanish']"
d10769178,['Pizza']
d5243167,"['American', 'Pizza']"
d991697,"['Mediterranean', 'European', 'Spanish']"
d11621028,
d1080751,
d5580939,['Indian']
d8074379,
d5827279,
d10224697,"['Mexican', 'American', 'International']"
d4262117,
d12801617,"['Italian', 'Mediterranean', 'Romana']"
d12535620,['Spanish']
d7047658,"['German', 'European']"
d8339605,"['Chinese', 'Seafood']"
d4768249,
d5826498,"['Cafe', 'Vegetarian Friendly']"
d1335757,['Sushi']
d11910222,
d1025065,"['African', 'Vegetarian Friendly']"
d10445027,['Chinese']
d8785536,
d6370251,
d1037302,
d13146400,"['Japanese', 'Sushi', 'Asian']"
d7913539,
d11653350,
d10524891,['Pub']
d743281,
d2397565,['Italian']
d5964678,
d12817844,"['Steakhouse', 'European', 'Gluten Free Options']"
d8438032,"['Asian', 'Thai', 'Vegetarian Friendly']"
d11953064,['Italian']
d12065905,"['Bar', 'Pub']"
d4911699,['Caribbean']
d12075650,"['Chinese', 'Asian']"
d8785523,
d11489110,
d5795555,
d7274300,
d10006539,['Italian']
d9711096,['Vegetarian Friendly']
d7393559,['American']
d8338499,"['Italian', 'Pizza', 'Mediterranean']"
d7604503,
d5243201,['Turkish']
d7133656,
d10393371,
d1212616,['Cafe']
d8856081,"['Quick Bites', 'Soups', 'Vegetarian Friendly']"
d10673098,
d8512523,
d8339120,"['Specialty Food Market', 'Cafe', 'Vegetarian Friendly']"
d11912831,"['Italian', 'Pizza', 'Fast Food']"
d8418189,
d10199674,
d3453762,
d10188049,['Cafe']
d5614522,
d3611443,
d10687177,
d12331592,
d12937052,['French']
d12089598,
d8381000,['Cafe']
d10486964,"['Bakeries', 'French']"
d9780892,
d11911972,['European']
d4770270,
d12685359,
d5496439,['Pizza']
d6706570,['Spanish']
d991075,['Spanish']
d11865420,
d10076280,"['German', 'European', 'Central European']"
d7123865,
d8460620,
d12362086,
d10080236,
d12229580,
d11714318,
d12949969,"['Bar', 'Spanish']"
d731224,
d8587722,"['European', 'Portuguese']"
d8373970,"['Bar', 'Pub']"
d10451816,['French']
d10335915,
d2156600,['Italian']
d10755255,['Vegetarian Friendly']
d7989601,['Vegetarian Friendly']
d12347693,['Cafe']
d11534991,
d12678762,
d6385546,
d5795093,['Spanish']
d1330657,
d12447857,"['Italian', 'Pizza', 'Fast Food']"
d8262967,
d6516122,"['Mediterranean', 'Spanish']"
d1336100,"['Moroccan', 'Mediterranean', 'Diner']"
d7331834,
d11887503,['Cafe']
d4769793,
d5489507,
d1320096,"['Swiss', 'European', 'Vegetarian Friendly']"
d988032,
d11331369,
d997578,['Spanish']
d10056434,
d10840307,
d5103766,"['Quick Bites', 'American', 'Fast Food']"
d1350505,
d9607669,['Spanish']
d11805408,['French']
d4093996,
d13289856,
d12910927,"['Austrian', 'European', 'Central European']"
d12670676,"['Chinese', 'Japanese', 'Sushi']"
d5615629,
d8466294,
d5891015,
d11434649,['Mexican']
d11962664,
d9681454,"['American', 'Fast Food', 'Asian']"
d7238708,['Greek']
d10373740,
d5220361,['Cafe']
d1336009,['Sushi']
d11951318,['Cafe']
d6754012,"['European', 'Hungarian', 'Vegetarian Friendly']"
d10686277,"['Bar', 'European', 'Pub']"
d5861809,
d5785946,
d11824220,['Pizza']
d11914531,
d11769525,
d9819225,"['Bar', 'Pub']"
d12149376,
d5107958,
d4509033,
d13076379,"['Korean', 'Vegetarian Friendly']"
d8015758,"['Cafe', 'Vegetarian Friendly']"
d6106293,['Vietnamese']
d5087951,['Cafe']
d8288931,"['French', 'Cafe', 'Fusion']"
d6840799,
d694366,['Vegetarian Friendly']
d10812283,"['Indian', 'Asian', 'Nepali']"
d1358688,
d5794761,"['Japanese', 'Sushi', 'Asian']"
d12072431,"['Cafe', 'Vegetarian Friendly']"
d6168778,['Italian']
d2017336,
d12343070,['International']
d2234091,
d11863672,"['Italian', 'Pizza', 'Mediterranean', 'European']"
d8097273,
d5243134,
d5865070,"['Mediterranean', 'Spanish']"
d774811,
d10791683,
d12316281,
d5824141,
d12503403,['Spanish']
d5501232,
d11700875,['French']
d991097,"['Mediterranean', 'Spanish']"
d5972257,['Cafe']
d7994303,"['American', 'Fast Food', 'European']"
d5827107,"['Cafe', 'Vegetarian Friendly']"
d12724847,
d1039209,
d12640992,
d8630374,['Grill']
d1324361,
d5973450,"['Indian', 'Vegetarian Friendly']"
d10049131,
d10671022,
d12600492,"['International', 'Mediterranean', 'Spanish']"
d10247976,['German']
d11756619,
d10840231,
d12484379,"['Mediterranean', 'European', 'Spanish']"
d12652158,"['Italian', 'Pizza', 'Mediterranean']"
d11151909,
d9769571,['French']
d10093848,
d7678130,['Spanish']
d9603082,"['European', 'Vegetarian Friendly']"
d12608547,['Pub']
d5795485,
d9746030,"['European', 'Central European', 'Hungarian']"
d10747541,
d4784716,
d5609050,
d5617414,
d12987715,"['Japanese', 'Seafood', 'Sushi']"
d1152116,
d12191467,
d2167530,"['Italian', 'Seafood', 'Mediterranean']"
d7804479,"['European', 'Portuguese']"
d7606352,
d10524287,['French']
d11045686,
d10145444,"['German', 'Bar', 'Pizza']"
d12037330,"['Dutch', 'Cafe', 'European']"
d10641897,"['European', 'Portuguese']"
d8512875,"['American', 'Cafe', 'Street Food']"
d7214423,"['Belgian', 'Bar', 'European']"
d8780291,"['Italian', 'French', 'Pizza']"
d13165255,['French']
d11806550,['Cafe']
d11801603,
d1343199,
d11888819,
d8319732,['Dessert']
d9800231,
d8374201,
d12614060,
d6503394,['Cafe']
d5012343,['Italian']
d9456761,['Vegetarian Friendly']
d4770239,
d11706214,
d694495,
d3590578,"['Peruvian', 'Latin']"
d8493773,"['Eastern European', 'Armenian']"
d12106159,
d10215597,['Cafe']
d5959279,
d5520582,['Italian']
d10254240,
d12211460,['Cafe']
d5778727,
d13187320,
d5243286,['Pizza']
d5487294,"['Mediterranean', 'Spanish']"
d5122170,['Cafe']
d10135246,
d7038606,
d11707892,
d10028258,"['Spanish', 'Vegetarian Friendly']"
d4339021,['Wine Bar']
d6540634,
d12295616,['Cafe']
d9726176,
d7343103,
d8482458,['Cafe']
d7355759,
d1328889,
d7993159,"['Italian', 'Wine Bar']"
d1520274,
d6762599,['French']
d9750074,
d8339118,['Italian']
d2272504,
d7149208,"['Bar', 'Pub', 'Street Food']"
d8339638,
d10221995,"['Quick Bites', 'Fast Food', 'Vegetarian Friendly']"
d8051641,
d7823992,['Spanish']
d7283709,['Dessert']
d12806048,"['Asian', 'Vegetarian Friendly']"
d11766927,
d8460531,['International']
d1336037,"['Russian', 'Eastern European']"
d9872703,['Italian']
d11785149,
d5796811,"['French', 'European']"
d11180422,"['Bar', 'Pub']"
d9807562,
d10135235,['German']
d6736046,
d7219184,"['Bar', 'Cafe', 'Spanish']"
d10096460,
d11785599,
d10103933,
d10838196,
d11876615,"['Italian', 'Mediterranean', 'European']"
d8470562,['Cafe']
d10125054,"['Mediterranean', 'Healthy', 'Vegetarian Friendly']"
d7655646,
d10205236,"['German', 'Cafe']"
d997433,"['Mediterranean', 'Healthy', 'Soups']"
d7377725,"['Vegetarian Friendly', 'Vegan Options']"
d10832441,
d7143885,"['Brew Pub', 'Bar', 'Dining bars']"
d11916360,
d5817006,
d5487494,
d10807840,"['Bakeries', 'Cafe', 'European']"
d11911806,"['Cafe', 'Vegetarian Friendly', 'Vegan Options']"
d2205463,
d3385100,
d12399100,"['Indian', 'Vegetarian Friendly', 'Vegan Options']"
d12351477,['Wine Bar']
d8393832,
d11807117,['French']
d12347845,
d2251131,"['Bar', 'Cafe', 'Pub']"
d9872755,
d10781770,
d7064336,"['German', 'Austrian', 'International']"
d4924281,
d1038914,"['European', 'Portuguese']"
d12412941,
d11722159,
d12439544,['Bar']
d10252532,['Pizza']
d11180435,['French']
d13481992,"['European', 'Portuguese']"
d10712384,['Mexican']
d1373175,"['Seafood', 'European', 'Spanish']"
d10717791,
d5521007,
d6371837,
d5326187,"['European', 'Portuguese']"
d12434028,"['Italian', 'Vegetarian Friendly']"
d8323963,
d1347712,
d7065992,
d7060486,
d8461742,
d1043381,
d5517694,
d5827146,
d12016563,
d10769221,"['Cafe', 'Mediterranean', 'Deli']"
d12963484,"['Quick Bites', 'Barbecue', 'European']"
d5778448,
d10746904,['Cafe']
d8333046,
d5936401,
d1037170,
d6541820,
d7974251,
d12829564,
d7803081,"['German', 'European', 'Central European']"
d8673839,
d11905975,"['Mediterranean', 'European', 'Portuguese']"
d8811794,
d695034,
d10813435,"['Mediterranean', 'Spanish']"
d11856955,
d8027587,['Mediterranean']
d10756792,['Cafe']
d12635853,"['German', 'Austrian', 'European']"
d11875695,
d12332204,"['Italian', 'Bar', 'Pizza']"
d10538483,['Spanish']
d9726360,
d5969385,
d1052654,"['Fast Food', 'Vegetarian Friendly']"
d8814581,
d5794902,"['Bar', 'Cafe', 'Spanish']"
d12896102,['Cafe']
d954447,
d9826644,"['Indian', 'Middle Eastern', 'Pakistani']"
d13005787,"['European', 'Portuguese']"
d11711213,
d9593174,
d11953811,"['Japanese', 'Asian', 'Soups']"
d10202671,
d5827455,"['Cafe', 'Vegetarian Friendly']"
d11856590,"['Italian', 'Pizza', 'Vegetarian Friendly']"
d1071298,"['Swiss', 'Mediterranean', 'European']"
d8834202,"['Steakhouse', 'Mediterranean', 'Barbecue']"
d5823550,
d10639088,['International']
d10179115,['Cafe']
d7678253,
d5873362,
d8518333,['Vegetarian Friendly']
d12814073,
d7927737,"['Cafe', 'European', 'Portuguese']"
d5422750,
d7615665,
d7649127,
d5122854,
d8051617,
d7779580,['Cafe']
d7071807,['Spanish']
d11657958,['Vegetarian Friendly']
d5895333,['French']
d1039138,['Vegetarian Friendly']
d5994513,"['French', 'European']"
d5094071,['Cafe']
d11903739,"['French', 'Bar', 'European']"
d7792318,['Italian']
d5491345,
d12225324,"['Italian', 'Cafe', 'Mediterranean']"
d8281442,"['European', 'Portuguese']"
d997398,"['Mediterranean', 'Spanish']"
d4816501,"['Caribbean', 'Latin', 'Spanish']"
d11717508,
d10459792,
d12180983,['Vietnamese']
d10135970,"['Mediterranean', 'European', 'Portuguese']"
d7178506,
d13001948,
d12671389,"['Seafood', 'British', 'Grill']"
d8308960,
d7992008,
d12246125,
d8339795,['Italian']
d11278601,"['Seafood', 'Spanish']"
d10637959,"['Bar', 'European', 'Pub']"
d13167937,"['Mediterranean', 'European', 'Portuguese']"
d11914502,"['European', 'Portuguese']"
d7381060,
d7844725,
d12097397,['French']
d5793266,
